date,temperature_2m,cloud_cover,is_day,direct_radiation
2024-12-02 12:00:00+00:00,12.643499374389648,91.0,1.0,101.0
2024-12-02 13:00:00+00:00,12.643499374389648,63.0,1.0,110.5
2024-12-02 14:00:00+00:00,12.443499565124512,56.0,1.0,105.0
2024-12-02 15:00:00+00:00,11.993499755859377,47.0,1.0,55.75
2024-12-02 16:00:00+00:00,11.143499374389648,100.0,0.0,1.5
2024-12-02 17:00:00+00:00,10.293499946594238,95.0,0.0,0.0
2024-12-02 18:00:00+00:00,9.443499565124512,70.0,0.0,0.0
2024-12-02 19:00:00+00:00,8.893499374389648,46.0,0.0,0.0
2024-12-02 20:00:00+00:00,8.593500137329102,100.0,0.0,0.0
2024-12-02 21:00:00+00:00,8.093500137329102,83.0,0.0,0.0
2024-12-02 22:00:00+00:00,7.643500328063965,71.0,0.0,0.0
2024-12-02 23:00:00+00:00,7.19350004196167,94.0,0.0,0.0
2024-12-03 00:00:00+00:00,7.143500328063965,53.0,0.0,0.0
2024-12-03 01:00:00+00:00,6.69350004196167,77.0,0.0,0.0
2024-12-03 02:00:00+00:00,6.7935004234313965,100.0,0.0,0.0
2024-12-03 03:00:00+00:00,6.44350004196167,68.0,0.0,0.0
2024-12-03 04:00:00+00:00,6.243500232696533,100.0,0.0,0.0
2024-12-03 05:00:00+00:00,6.19350004196167,100.0,0.0,0.0
2024-12-03 06:00:00+00:00,6.143500328063965,96.0,0.0,0.0
2024-12-03 07:00:00+00:00,6.0435004234313965,95.0,0.0,0.0
2024-12-03 08:00:00+00:00,5.893500328063965,90.0,1.0,0.25
2024-12-03 09:00:00+00:00,6.493500232696533,98.0,1.0,1.75
2024-12-03 10:00:00+00:00,6.94350004196167,98.0,1.0,4.75
2024-12-03 11:00:00+00:00,7.293500423431396,92.0,1.0,11.75
2024-12-03 12:00:00+00:00,8.193499565124512,81.0,1.0,13.5
2024-12-03 13:00:00+00:00,8.793499946594238,99.0,1.0,68.0
2024-12-03 14:00:00+00:00,8.893499374389648,93.0,1.0,27.0
2024-12-03 15:00:00+00:00,8.593500137329102,98.0,1.0,15.5
2024-12-03 16:00:00+00:00,8.193499565124512,80.0,0.0,1.5
2024-12-03 17:00:00+00:00,7.393500328063965,58.0,0.0,0.0
2024-12-03 18:00:00+00:00,6.993500232696533,100.0,0.0,0.0
2024-12-03 19:00:00+00:00,6.243500232696533,89.0,0.0,0.0
