temperature,date
14.48,2025-03-13 03:39:16.849993+00:00
14.42,2025-03-13 04:09:16.688806+00:00
14.34,2025-03-13 04:39:16.428139+00:00
14.27,2025-03-13 05:09:16.279884+00:00
14.2,2025-03-13 05:39:16.003526+00:00
14.12,2025-03-13 06:09:15.701930+00:00
14.06,2025-03-13 06:39:15.523308+00:00
13.96,2025-03-13 07:09:15.336773+00:00
13.89,2025-03-13 07:39:15.195982+00:00
13.88,2025-03-13 08:09:14.910661+00:00
13.97,2025-03-13 09:09:14.462041+00:00
14.07,2025-03-13 09:39:14.172825+00:00
14.19,2025-03-13 10:09:13.957318+00:00
14.3,2025-03-13 10:39:13.915013+00:00
14.41,2025-03-13 11:09:13.631612+00:00
14.54,2025-03-13 11:39:13.450105+00:00
14.64,2025-03-13 12:09:13.116510+00:00
14.76,2025-03-13 12:39:12.902483+00:00
14.87,2025-03-13 13:09:12.651772+00:00
14.97,2025-03-13 13:39:12.364397+00:00
15.06,2025-03-13 14:09:12.159699+00:00
15.17,2025-03-13 14:39:11.962405+00:00
15.18,2025-03-13 15:09:11.662828+00:00
15.12,2025-03-13 15:39:11.464300+00:00
15.06,2025-03-13 16:09:11.125055+00:00
15.02,2025-03-13 17:09:10.519889+00:00
14.93,2025-03-13 17:39:10.298378+00:00
14.8,2025-03-13 18:09:10.148683+00:00
14.71,2025-03-13 18:39:09.760110+00:00
14.61,2025-03-13 19:09:09.548570+00:00
14.56,2025-03-13 19:39:09.371562+00:00
14.49,2025-03-13 20:09:09.096504+00:00
14.39,2025-03-13 20:39:08.893875+00:00
14.3,2025-03-13 21:09:08.539078+00:00
14.27,2025-03-13 21:39:08.379613+00:00
14.2,2025-03-13 22:09:08.033642+00:00
14.13,2025-03-13 22:39:07.800363+00:00
14.05,2025-03-13 23:09:07.424303+00:00
13.97,2025-03-13 23:39:07.246608+00:00
13.87,2025-03-14 00:09:06.945504+00:00
13.8,2025-03-14 00:39:06.714045+00:00
13.78,2025-03-14 01:09:06.565629+00:00
13.79,2025-03-14 01:39:06.379162+00:00
13.84,2025-03-14 02:09:05.961206+00:00
13.91,2025-03-14 02:39:05.785084+00:00
13.99,2025-03-14 03:09:05.511769+00:00
14.07,2025-03-14 03:39:05.377106+00:00
14.14,2025-03-14 04:09:05.230698+00:00
14.24,2025-03-14 04:39:04.850123+00:00
14.34,2025-03-14 05:09:04.648974+00:00
14.41,2025-03-14 05:39:04.470930+00:00
14.47,2025-03-14 06:09:04.283685+00:00
14.55,2025-03-14 06:39:03.984163+00:00
14.57,2025-03-14 07:09:03.735781+00:00
14.6,2025-03-14 07:39:03.387298+00:00
14.63,2025-03-14 08:09:03.091426+00:00
14.63,2025-03-14 08:20:17.097437+00:00
14.62,2025-03-14 08:39:02.861491+00:00
14.56,2025-03-14 09:09:02.766599+00:00
14.55,2025-03-14 09:39:02.411826+00:00
14.58,2025-03-14 10:39:02.086024+00:00
14.61,2025-03-14 11:09:01.909736+00:00
14.62,2025-03-14 11:39:01.376555+00:00
14.63,2025-03-14 12:09:01.222230+00:00
14.62,2025-03-14 12:39:00.973835+00:00
14.68,2025-03-14 13:09:00.908581+00:00
14.73,2025-03-14 13:39:00.680819+00:00
14.81,2025-03-14 14:39:00.280690+00:00
14.79,2025-03-14 15:38:59.894388+00:00
14.75,2025-03-14 16:08:59.613271+00:00
14.71,2025-03-14 16:38:59.313537+00:00
14.61,2025-03-14 17:08:59.006168+00:00
14.44,2025-03-14 17:38:58.793163+00:00
14.29,2025-03-14 18:08:58.644916+00:00
14.18,2025-03-14 18:38:58.377967+00:00
14.08,2025-03-14 19:08:58.174220+00:00
13.94,2025-03-14 19:38:57.931711+00:00
13.87,2025-03-14 20:08:57.504439+00:00
13.76,2025-03-14 20:38:57.215793+00:00
13.73,2025-03-14 21:08:57.023890+00:00
13.76,2025-03-14 21:38:56.723097+00:00
13.81,2025-03-14 22:38:56.261831+00:00
13.9,2025-03-14 23:08:56.055335+00:00
13.99,2025-03-14 23:38:55.725322+00:00
14.07,2025-03-15 00:08:55.500251+00:00
14.18,2025-03-15 00:38:55.306215+00:00
14.26,2025-03-15 01:08:55.141787+00:00
14.34,2025-03-15 01:38:55.028358+00:00
14.41,2025-03-15 02:08:54.713386+00:00
14.47,2025-03-15 02:38:54.402788+00:00
14.48,2025-03-15 03:08:54.073138+00:00
14.5,2025-03-15 03:38:53.793844+00:00
14.41,2025-03-15 04:38:53.333118+00:00
14.37,2025-03-15 05:08:53.082693+00:00
14.29,2025-03-15 05:38:52.956245+00:00
14.26,2025-03-15 06:08:52.765825+00:00
14.21,2025-03-15 06:38:52.662321+00:00
14.14,2025-03-15 07:08:52.390982+00:00
14.1,2025-03-15 07:38:52.192935+00:00
14.0,2025-03-15 08:08:51.946909+00:00
13.93,2025-03-15 08:38:51.757845+00:00
13.89,2025-03-15 09:08:51.524703+00:00
13.86,2025-03-15 09:38:51.318969+00:00
13.85,2025-03-15 10:08:51.235019+00:00
13.92,2025-03-15 10:38:51.024604+00:00
14.03,2025-03-15 11:08:50.723778+00:00
14.14,2025-03-15 11:38:50.367198+00:00
14.23,2025-03-15 12:08:50.202518+00:00
14.4,2025-03-15 12:38:49.840023+00:00
14.56,2025-03-15 13:08:49.569157+00:00
14.72,2025-03-15 13:38:49.467864+00:00
14.85,2025-03-15 14:08:49.266121+00:00
14.94,2025-03-15 14:38:49.025709+00:00
15.01,2025-03-15 15:08:48.629541+00:00
14.98,2025-03-15 15:38:48.603056+00:00
14.97,2025-03-15 16:08:48.484809+00:00
14.91,2025-03-15 16:38:48.161847+00:00
14.85,2025-03-15 17:08:47.854914+00:00
14.76,2025-03-15 17:38:47.601007+00:00
14.67,2025-03-15 18:08:47.330226+00:00
14.58,2025-03-15 18:38:47.009719+00:00
14.48,2025-03-15 19:08:46.851635+00:00
14.44,2025-03-15 19:38:46.549007+00:00
14.33,2025-03-15 20:08:46.346543+00:00
14.24,2025-03-15 20:38:46.105701+00:00
14.17,2025-03-15 21:08:45.940687+00:00
14.09,2025-03-15 21:38:45.741138+00:00
14.04,2025-03-15 22:08:45.458071+00:00
13.97,2025-03-15 22:38:45.223722+00:00
13.86,2025-03-15 23:08:45.082813+00:00
13.81,2025-03-15 23:38:44.810549+00:00
13.8,2025-03-16 00:08:44.532485+00:00
13.79,2025-03-16 00:38:44.264737+00:00
13.83,2025-03-16 01:08:44.023982+00:00
13.89,2025-03-16 01:38:43.666331+00:00
13.95,2025-03-16 02:08:43.491041+00:00
14.01,2025-03-16 02:38:43.158238+00:00
14.16,2025-03-16 03:08:42.961976+00:00
14.25,2025-03-16 03:38:42.715413+00:00
14.37,2025-03-16 04:08:42.591299+00:00
14.44,2025-03-16 04:38:42.242231+00:00
14.48,2025-03-16 05:08:41.958530+00:00
14.55,2025-03-16 05:38:41.739853+00:00
14.54,2025-03-16 06:08:41.547588+00:00
14.51,2025-03-16 06:38:41.298983+00:00
14.45,2025-03-16 07:38:40.773561+00:00
14.43,2025-03-16 08:08:40.713433+00:00
14.39,2025-03-16 08:38:40.353337+00:00
14.36,2025-03-16 09:08:40.064208+00:00
14.32,2025-03-16 10:08:39.666080+00:00
14.33,2025-03-16 10:38:39.510089+00:00
14.31,2025-03-16 11:08:39.238184+00:00
14.3,2025-03-16 11:38:38.998771+00:00
14.29,2025-03-16 12:08:38.788321+00:00
14.27,2025-03-16 13:38:38.156693+00:00
14.26,2025-03-16 14:08:37.895468+00:00
14.22,2025-03-16 15:08:37.309978+00:00
14.19,2025-03-16 15:38:37.210399+00:00
14.15,2025-03-16 16:08:36.983127+00:00
14.13,2025-03-16 16:38:36.825369+00:00
14.08,2025-03-16 17:08:36.628266+00:00
14.07,2025-03-16 17:38:36.302195+00:00
13.99,2025-03-16 18:08:36.164114+00:00
13.98,2025-03-16 18:38:35.929627+00:00
13.91,2025-03-16 19:08:35.642391+00:00
13.88,2025-03-16 19:38:35.243862+00:00
13.87,2025-03-16 20:08:35.094760+00:00
13.85,2025-03-16 20:38:34.893255+00:00
13.91,2025-03-16 21:08:34.599461+00:00
13.98,2025-03-16 21:38:34.199982+00:00
14.07,2025-03-16 22:08:33.952123+00:00
14.17,2025-03-16 22:38:33.746383+00:00
14.27,2025-03-16 23:08:33.620145+00:00
14.38,2025-03-16 23:38:33.492258+00:00
14.45,2025-03-17 00:08:33.327856+00:00
14.53,2025-03-17 00:38:32.983867+00:00
14.55,2025-03-17 01:08:32.718229+00:00
14.59,2025-03-17 01:38:32.475862+00:00
14.62,2025-03-17 02:08:32.086584+00:00
14.59,2025-03-17 02:38:31.970010+00:00
14.54,2025-03-17 03:38:31.565217+00:00
14.51,2025-03-17 04:08:31.292326+00:00
14.45,2025-03-17 04:38:31.162519+00:00
14.38,2025-03-17 05:08:31.019428+00:00
14.34,2025-03-17 05:38:30.774695+00:00
14.25,2025-03-17 06:08:30.509927+00:00
14.23,2025-03-17 06:38:30.248568+00:00
14.14,2025-03-17 07:08:30.108232+00:00
14.11,2025-03-17 07:38:29.928057+00:00
14.08,2025-03-17 08:08:29.713301+00:00
14.05,2025-03-17 08:38:29.405787+00:00
14.06,2025-03-17 09:08:29.157523+00:00
14.05,2025-03-17 09:38:28.886014+00:00
14.09,2025-03-17 10:38:28.275816+00:00
14.14,2025-03-17 11:08:28.122021+00:00
14.21,2025-03-17 11:38:27.816818+00:00
14.3,2025-03-17 12:08:27.478717+00:00
14.4,2025-03-17 12:38:27.185843+00:00
14.51,2025-03-17 13:08:27.044681+00:00
14.61,2025-03-17 13:38:26.739740+00:00
14.66,2025-03-17 14:08:26.442837+00:00
14.71,2025-03-17 14:38:26.232006+00:00
14.78,2025-03-17 15:08:26.060581+00:00
14.83,2025-03-17 15:38:25.761466+00:00
14.85,2025-03-17 16:08:25.366929+00:00
14.86,2025-03-17 16:38:24.998163+00:00
14.79,2025-03-17 17:08:24.865914+00:00
14.7,2025-03-17 17:38:24.596436+00:00
14.59,2025-03-17 18:08:24.266359+00:00
14.45,2025-03-17 18:38:24.056972+00:00
14.38,2025-03-17 19:08:23.826860+00:00
14.28,2025-03-17 19:38:23.453949+00:00
14.2,2025-03-17 20:08:23.253157+00:00
14.11,2025-03-17 20:38:22.987072+00:00
14.04,2025-03-17 21:08:22.714378+00:00
13.96,2025-03-17 21:38:22.400832+00:00
13.91,2025-03-17 22:08:22.161645+00:00
13.83,2025-03-17 22:38:21.843670+00:00
13.75,2025-03-17 23:08:21.472047+00:00
13.66,2025-03-17 23:38:21.312786+00:00
13.58,2025-03-18 00:08:21.125951+00:00
13.5,2025-03-18 00:38:20.839091+00:00
13.42,2025-03-18 01:08:20.541395+00:00
13.34,2025-03-18 01:38:20.356541+00:00
13.25,2025-03-18 02:08:20.132122+00:00
13.18,2025-03-18 02:38:19.764316+00:00
13.12,2025-03-18 03:08:19.509691+00:00
13.05,2025-03-18 03:38:19.366443+00:00
12.94,2025-03-18 04:08:19.247346+00:00
12.88,2025-03-18 04:38:18.936960+00:00
12.87,2025-03-18 05:08:18.698188+00:00
12.89,2025-03-18 06:08:18.189959+00:00
12.94,2025-03-18 06:38:17.992740+00:00
13.04,2025-03-18 07:08:17.623314+00:00
13.12,2025-03-18 07:38:17.413248+00:00
13.26,2025-03-18 08:08:17.315934+00:00
13.4,2025-03-18 08:38:16.935150+00:00
13.53,2025-03-18 09:08:16.671580+00:00
13.7,2025-03-18 09:38:16.559598+00:00
13.81,2025-03-18 10:08:16.349218+00:00
13.95,2025-03-18 10:38:16.142915+00:00
14.06,2025-03-18 11:08:15.836604+00:00
14.18,2025-03-18 11:38:15.575519+00:00
14.31,2025-03-18 12:08:15.340511+00:00
14.44,2025-03-18 12:38:15.152675+00:00
14.62,2025-03-18 13:08:14.890211+00:00
14.75,2025-03-18 13:38:14.659482+00:00
14.91,2025-03-18 14:08:14.437502+00:00
15.04,2025-03-18 14:38:14.184864+00:00
15.16,2025-03-18 15:08:13.940446+00:00
15.27,2025-03-18 15:38:13.679878+00:00
15.35,2025-03-18 16:08:13.448790+00:00
15.4,2025-03-18 16:38:14.202431+00:00
15.36,2025-03-18 17:08:12.872117+00:00
15.32,2025-03-18 17:38:12.640039+00:00
15.25,2025-03-18 18:08:12.397440+00:00
15.17,2025-03-18 18:38:12.126775+00:00
15.07,2025-03-18 19:08:11.921031+00:00
15.03,2025-03-18 19:38:11.715742+00:00
14.91,2025-03-18 20:08:11.504632+00:00
14.82,2025-03-18 20:38:11.182142+00:00
14.75,2025-03-18 21:08:10.893043+00:00
14.68,2025-03-18 21:38:10.573327+00:00
14.62,2025-03-18 22:08:10.389013+00:00
14.54,2025-03-18 22:38:10.102562+00:00
14.48,2025-03-18 23:08:09.846910+00:00
14.46,2025-03-18 23:38:09.506017+00:00
14.39,2025-03-19 00:08:09.313993+00:00
14.36,2025-03-19 00:38:09.023352+00:00
14.32,2025-03-19 01:08:08.777426+00:00
14.29,2025-03-19 01:38:08.528013+00:00
14.21,2025-03-19 02:08:08.333045+00:00
14.17,2025-03-19 02:38:08.153112+00:00
14.09,2025-03-19 03:08:07.864197+00:00
14.08,2025-03-19 03:38:07.688629+00:00
14.02,2025-03-19 04:08:07.376339+00:00
13.98,2025-03-19 04:38:07.204652+00:00
13.91,2025-03-19 05:08:06.830173+00:00
13.88,2025-03-19 05:38:06.722774+00:00
13.8,2025-03-19 06:08:06.287513+00:00
13.77,2025-03-19 06:38:06.056317+00:00
13.75,2025-03-19 07:08:05.901327+00:00
13.73,2025-03-19 07:38:05.626173+00:00
13.75,2025-03-19 08:08:05.411470+00:00
13.79,2025-03-19 08:38:05.081370+00:00
13.82,2025-03-19 09:08:04.886910+00:00
13.85,2025-03-19 09:38:04.571737+00:00
13.91,2025-03-19 10:08:04.395688+00:00
13.96,2025-03-19 10:38:04.049295+00:00
14.04,2025-03-19 11:08:03.588923+00:00
14.12,2025-03-19 11:38:03.400051+00:00
14.27,2025-03-19 12:08:03.078714+00:00
14.41,2025-03-19 12:38:02.903186+00:00
14.57,2025-03-19 13:08:02.689735+00:00
14.76,2025-03-19 13:38:02.496896+00:00
14.94,2025-03-19 14:08:02.162066+00:00
15.03,2025-03-19 14:38:01.915095+00:00
15.16,2025-03-19 15:08:01.753429+00:00
15.25,2025-03-19 15:38:01.398597+00:00
15.28,2025-03-19 16:08:01.186448+00:00
15.37,2025-03-19 16:38:01.035069+00:00
15.4,2025-03-19 17:08:00.906213+00:00
15.39,2025-03-19 17:38:00.667110+00:00
15.32,2025-03-19 18:08:00.381282+00:00
15.28,2025-03-19 18:38:00.125146+00:00
15.21,2025-03-19 19:07:59.955866+00:00
15.12,2025-03-19 19:37:59.629660+00:00
15.08,2025-03-19 20:07:59.425134+00:00
15.01,2025-03-19 20:37:59.143446+00:00
14.94,2025-03-19 21:07:59.071856+00:00
14.91,2025-03-19 22:07:58.617049+00:00
14.89,2025-03-19 22:37:58.235789+00:00
14.79,2025-03-19 23:07:57.945340+00:00
14.76,2025-03-19 23:37:57.799195+00:00
14.69,2025-03-20 00:07:57.701275+00:00
14.65,2025-03-20 00:37:57.387509+00:00
14.62,2025-03-20 01:07:57.151630+00:00
14.56,2025-03-20 01:37:56.883943+00:00
14.52,2025-03-20 02:07:56.609717+00:00
14.5,2025-03-20 02:37:56.502023+00:00
14.46,2025-03-20 03:07:56.322937+00:00
14.41,2025-03-20 03:37:56.025161+00:00
14.36,2025-03-20 04:07:55.843780+00:00
14.29,2025-03-20 04:37:55.579382+00:00
14.26,2025-03-20 05:07:55.337899+00:00
14.23,2025-03-20 05:37:54.925502+00:00
14.19,2025-03-20 06:07:54.871969+00:00
14.14,2025-03-20 06:37:54.671920+00:00
14.11,2025-03-20 07:07:54.365971+00:00
14.13,2025-03-20 07:37:54.223811+00:00
14.14,2025-03-20 08:07:54.096789+00:00
14.16,2025-03-20 08:37:53.832231+00:00
14.18,2025-03-20 09:07:53.549870+00:00
14.23,2025-03-20 09:37:53.295557+00:00
14.27,2025-03-20 10:07:53.105593+00:00
14.35,2025-03-20 10:37:52.907196+00:00
14.45,2025-03-20 11:07:52.718771+00:00
14.55,2025-03-20 11:37:52.413323+00:00
14.69,2025-03-20 12:07:52.205155+00:00
14.8,2025-03-20 12:37:51.925428+00:00
14.93,2025-03-20 13:07:51.689961+00:00
15.01,2025-03-20 13:37:51.438048+00:00
15.1,2025-03-20 14:07:51.336014+00:00
15.16,2025-03-20 14:37:51.141536+00:00
15.2,2025-03-20 15:07:50.891263+00:00
15.28,2025-03-20 15:37:50.749634+00:00
15.37,2025-03-20 16:07:50.432625+00:00
15.47,2025-03-20 16:37:50.144843+00:00
15.57,2025-03-20 17:07:49.971129+00:00
15.72,2025-03-20 17:37:49.746805+00:00
15.87,2025-03-20 18:07:49.568213+00:00
16.01,2025-03-20 18:37:49.556289+00:00
16.17,2025-03-20 19:07:49.189554+00:00
16.35,2025-03-20 19:37:48.999000+00:00
16.51,2025-03-20 20:07:48.758387+00:00
16.65,2025-03-20 20:37:48.591550+00:00
16.76,2025-03-20 21:07:48.329631+00:00
16.87,2025-03-20 21:37:48.124802+00:00
16.94,2025-03-20 22:07:47.840208+00:00
16.97,2025-03-20 22:37:47.719137+00:00
17.03,2025-03-20 23:07:47.472701+00:00
17.05,2025-03-20 23:37:47.180082+00:00
17.09,2025-03-21 00:07:47.114141+00:00
17.08,2025-03-21 00:37:46.961245+00:00
17.1,2025-03-21 01:07:46.818746+00:00
17.09,2025-03-21 01:37:46.647783+00:00
17.1,2025-03-21 02:07:46.463584+00:00
17.06,2025-03-21 02:37:46.288839+00:00
17.02,2025-03-21 03:07:46.085214+00:00
17.0,2025-03-21 03:37:45.824946+00:00
16.98,2025-03-21 04:07:45.554621+00:00
16.94,2025-03-21 04:37:45.284179+00:00
16.92,2025-03-21 05:07:45.050430+00:00
16.89,2025-03-21 05:37:44.836562+00:00
16.87,2025-03-21 06:07:44.514055+00:00
16.81,2025-03-21 06:37:44.283068+00:00
16.79,2025-03-21 07:07:43.942528+00:00
16.76,2025-03-21 07:37:43.818773+00:00
16.71,2025-03-21 08:07:43.664081+00:00
16.7,2025-03-21 08:37:43.425199+00:00
16.71,2025-03-21 09:07:43.299236+00:00
16.73,2025-03-21 10:37:42.456007+00:00
16.77,2025-03-21 12:07:41.913850+00:00
16.81,2025-03-21 12:37:41.684535+00:00
16.85,2025-03-21 13:07:41.453602+00:00
16.87,2025-03-21 13:37:41.341321+00:00
16.83,2025-03-21 15:07:40.619212+00:00
16.82,2025-03-21 15:37:40.412882+00:00
16.81,2025-03-21 16:07:40.185131+00:00
16.8,2025-03-21 16:37:40.025731+00:00
16.79,2025-03-21 17:07:39.792463+00:00
16.77,2025-03-21 17:37:39.652962+00:00
16.73,2025-03-21 18:07:39.460604+00:00
16.7,2025-03-21 18:37:39.154063+00:00
16.66,2025-03-21 19:07:38.948934+00:00
16.64,2025-03-21 19:37:38.674040+00:00
16.61,2025-03-21 20:07:38.292254+00:00
16.58,2025-03-21 20:37:38.014261+00:00
16.56,2025-03-21 21:07:37.918765+00:00
16.54,2025-03-21 21:37:37.662140+00:00
16.5,2025-03-21 22:07:37.378719+00:00
16.46,2025-03-21 22:37:37.219272+00:00
16.43,2025-03-21 23:07:37.014753+00:00
16.38,2025-03-21 23:37:36.693429+00:00
16.33,2025-03-22 00:07:36.428461+00:00
16.29,2025-03-22 00:37:36.087892+00:00
16.27,2025-03-22 01:07:36.042620+00:00
16.24,2025-03-22 01:37:35.891695+00:00
16.19,2025-03-22 02:07:35.773906+00:00
16.16,2025-03-22 02:37:35.430286+00:00
16.12,2025-03-22 03:07:35.279521+00:00
16.09,2025-03-22 03:37:35.035837+00:00
16.07,2025-03-22 04:07:34.777805+00:00
16.03,2025-03-22 04:37:34.483680+00:00
16.01,2025-03-22 05:07:34.278813+00:00
15.99,2025-03-22 05:37:33.923833+00:00
15.96,2025-03-22 06:07:33.589337+00:00
15.94,2025-03-22 06:37:33.366768+00:00
15.91,2025-03-22 07:07:33.279282+00:00
15.89,2025-03-22 07:37:33.007282+00:00
15.88,2025-03-22 08:37:33.476349+00:00
15.95,2025-03-22 09:37:31.977153+00:00
16.0,2025-03-22 10:07:31.776691+00:00
16.07,2025-03-22 10:37:31.505522+00:00
16.11,2025-03-22 11:07:31.355155+00:00
16.2,2025-03-22 11:37:31.154097+00:00
16.27,2025-03-22 12:07:30.924764+00:00
16.25,2025-03-22 12:37:30.789583+00:00
16.31,2025-03-22 13:07:30.472061+00:00
16.35,2025-03-22 13:37:30.268058+00:00
16.31,2025-03-22 14:07:29.949872+00:00
16.34,2025-03-22 14:37:29.797066+00:00
16.33,2025-03-22 15:37:29.369902+00:00
16.31,2025-03-22 16:07:29.126921+00:00
16.29,2025-03-22 16:37:28.905735+00:00
16.26,2025-03-22 17:07:28.717524+00:00
16.24,2025-03-22 17:37:28.513210+00:00
16.19,2025-03-22 18:07:28.388906+00:00
16.15,2025-03-22 18:37:28.145221+00:00
16.09,2025-03-22 19:07:27.825309+00:00
16.05,2025-03-22 19:37:27.569635+00:00
16.01,2025-03-22 20:07:27.344423+00:00
15.98,2025-03-22 20:37:27.258232+00:00
15.92,2025-03-22 21:07:27.068129+00:00
15.91,2025-03-22 21:37:26.953390+00:00
15.84,2025-03-22 22:07:26.722589+00:00
15.78,2025-03-22 23:07:26.375988+00:00
15.75,2025-03-22 23:37:26.032644+00:00
15.74,2025-03-23 00:07:25.797591+00:00
15.78,2025-03-23 00:37:25.425273+00:00
15.83,2025-03-23 01:07:25.078103+00:00
15.91,2025-03-23 01:37:24.746700+00:00
16.03,2025-03-23 02:07:24.452427+00:00
16.12,2025-03-23 02:37:24.185972+00:00
16.26,2025-03-23 03:07:23.889992+00:00
16.41,2025-03-23 03:37:23.678707+00:00
16.47,2025-03-23 04:07:23.533155+00:00
16.54,2025-03-23 04:37:23.269639+00:00
16.62,2025-03-23 05:07:23.041724+00:00
16.68,2025-03-23 05:37:22.731176+00:00
16.75,2025-03-23 06:37:22.223656+00:00
16.77,2025-03-23 07:07:22.074082+00:00
16.78,2025-03-23 07:37:21.848080+00:00
16.77,2025-03-23 08:07:21.624188+00:00
16.76,2025-03-23 08:37:21.290904+00:00
16.77,2025-03-23 09:07:21.042749+00:00
16.76,2025-03-23 09:37:20.841193+00:00
16.77,2025-03-23 10:07:20.556467+00:00
16.78,2025-03-23 10:37:20.225713+00:00
16.77,2025-03-23 11:07:20.025736+00:00
16.78,2025-03-23 11:37:19.779387+00:00
16.76,2025-03-23 12:37:19.217325+00:00
16.77,2025-03-23 13:37:18.522875+00:00
16.8,2025-03-23 14:07:18.312851+00:00
16.81,2025-03-23 14:37:18.176350+00:00
16.83,2025-03-23 15:07:17.861110+00:00
16.89,2025-03-23 15:37:17.529539+00:00
16.85,2025-03-23 16:07:17.357202+00:00
16.83,2025-03-23 16:37:17.239699+00:00
16.78,2025-03-23 17:07:17.051723+00:00
16.75,2025-03-23 17:37:16.774430+00:00
16.74,2025-03-23 18:07:16.697321+00:00
16.72,2025-03-23 18:37:16.287206+00:00
16.69,2025-03-23 19:07:16.054416+00:00
16.68,2025-03-23 19:37:15.788312+00:00
16.59,2025-03-23 20:07:15.584523+00:00
16.54,2025-03-23 20:37:15.364148+00:00
16.49,2025-03-23 21:07:15.277704+00:00
16.4,2025-03-23 21:37:14.978110+00:00
16.37,2025-03-23 22:07:14.696722+00:00
16.36,2025-03-23 22:37:14.417845+00:00
16.31,2025-03-23 23:07:14.170616+00:00
16.27,2025-03-24 00:07:13.668411+00:00
16.23,2025-03-24 00:37:13.496725+00:00
16.15,2025-03-24 01:07:13.257216+00:00
16.1,2025-03-24 01:37:12.912700+00:00
16.06,2025-03-24 02:07:12.624191+00:00
15.98,2025-03-24 02:37:12.328852+00:00
15.96,2025-03-24 03:07:12.125895+00:00
15.93,2025-03-24 03:37:11.852765+00:00
15.89,2025-03-24 04:07:11.717849+00:00
15.85,2025-03-24 04:37:11.413270+00:00
15.79,2025-03-24 05:07:11.213173+00:00
15.75,2025-03-24 05:37:10.978974+00:00
15.76,2025-03-24 06:07:10.699382+00:00
15.78,2025-03-24 06:37:10.386351+00:00
15.85,2025-03-24 07:07:10.077666+00:00
15.94,2025-03-24 07:37:09.973070+00:00
16.06,2025-03-24 08:07:09.741869+00:00
16.15,2025-03-24 08:37:09.418202+00:00
16.23,2025-03-24 09:07:09.184100+00:00
16.32,2025-03-24 09:37:08.947198+00:00
16.4,2025-03-24 10:07:08.665375+00:00
16.47,2025-03-24 10:37:08.296666+00:00
16.55,2025-03-24 11:07:08.180435+00:00
16.61,2025-03-24 11:37:08.015995+00:00
16.73,2025-03-24 12:07:07.847578+00:00
16.79,2025-03-24 12:37:07.611329+00:00
16.86,2025-03-24 13:07:07.427670+00:00
16.94,2025-03-24 13:37:07.194155+00:00
17.0,2025-03-24 14:07:06.903520+00:00
16.98,2025-03-24 14:37:06.612069+00:00
16.96,2025-03-24 15:07:06.260664+00:00
16.97,2025-03-24 15:37:06.018740+00:00
16.99,2025-03-24 16:37:05.568130+00:00
16.97,2025-03-24 17:07:05.235476+00:00
16.94,2025-03-24 17:37:05.070133+00:00
16.91,2025-03-24 18:07:04.917167+00:00
16.83,2025-03-24 18:37:04.606116+00:00
16.75,2025-03-24 19:07:04.490962+00:00
16.69,2025-03-24 19:37:04.269188+00:00
16.66,2025-03-24 20:07:03.980691+00:00
16.59,2025-03-24 20:37:03.764805+00:00
16.56,2025-03-24 21:07:03.535845+00:00
16.51,2025-03-24 21:37:03.260311+00:00
16.45,2025-03-24 22:07:03.018144+00:00
16.42,2025-03-24 22:37:02.748451+00:00
16.38,2025-03-24 23:07:02.539385+00:00
16.32,2025-03-24 23:37:02.147634+00:00
16.28,2025-03-25 00:07:01.887667+00:00
16.23,2025-03-25 00:37:01.806571+00:00
16.2,2025-03-25 01:07:01.320235+00:00
16.14,2025-03-25 01:37:01.115482+00:00
16.09,2025-03-25 02:07:01.002662+00:00
16.05,2025-03-25 02:37:00.708846+00:00
16.0,2025-03-25 03:07:00.339260+00:00
15.99,2025-03-25 03:36:59.966087+00:00
15.95,2025-03-25 04:06:59.729753+00:00
15.89,2025-03-25 04:36:59.551070+00:00
15.84,2025-03-25 05:06:59.281467+00:00
15.79,2025-03-25 05:36:59.125386+00:00
15.73,2025-03-25 06:06:58.819637+00:00
15.66,2025-03-25 06:36:58.515866+00:00
15.64,2025-03-25 07:06:58.256361+00:00
15.59,2025-03-25 07:36:58.021118+00:00
15.6,2025-03-25 08:06:57.698274+00:00
15.58,2025-03-25 08:36:57.472221+00:00
15.54,2025-03-25 09:06:57.126989+00:00
15.53,2025-03-25 10:06:56.708441+00:00
15.5,2025-03-25 10:36:56.396529+00:00
15.51,2025-03-25 11:06:55.973333+00:00
15.54,2025-03-25 11:36:55.803769+00:00
15.6,2025-03-25 12:36:55.267841+00:00
15.62,2025-03-25 13:06:55.025228+00:00
15.61,2025-03-25 13:36:54.826577+00:00
15.62,2025-03-25 14:06:54.547620+00:00
15.66,2025-03-25 14:36:54.213614+00:00
15.67,2025-03-25 15:36:54.063333+00:00
15.69,2025-03-25 16:06:53.732381+00:00
15.66,2025-03-25 17:06:53.316864+00:00
15.62,2025-03-25 18:06:52.935073+00:00
15.56,2025-03-25 18:36:52.786469+00:00
15.5,2025-03-25 19:06:52.617809+00:00
15.44,2025-03-25 19:36:52.363289+00:00
15.39,2025-03-25 20:06:52.165896+00:00
15.36,2025-03-25 20:36:51.827196+00:00
15.39,2025-03-25 21:06:51.372359+00:00
15.41,2025-03-25 21:36:51.219334+00:00
15.46,2025-03-25 22:06:50.961947+00:00
15.52,2025-03-25 22:36:50.770460+00:00
15.6,2025-03-25 23:06:50.546399+00:00
15.71,2025-03-25 23:36:50.231670+00:00
15.82,2025-03-26 00:06:50.160278+00:00
