temperature,date
2.5,2025-01-14 19:09:59.157015+00:00
2.4,2025-01-14 20:09:59.163446+00:00
1.7,2025-01-14 21:09:59.198959+00:00
2.1,2025-01-14 22:09:59.153192+00:00
2.0,2025-01-14 23:09:59.170090+00:00
1.9,2025-01-15 00:09:59.154022+00:00
2.1,2025-01-15 01:09:59.165287+00:00
2.6,2025-01-15 02:09:59.148487+00:00
3.4,2025-01-15 03:09:59.203296+00:00
3.9,2025-01-15 04:09:59.157176+00:00
4.6,2025-01-15 05:09:59.155558+00:00
5.0,2025-01-15 06:09:59.161922+00:00
5.1,2025-01-15 07:09:59.165607+00:00
5.2,2025-01-15 08:09:59.158868+00:00
5.5,2025-01-15 09:09:59.165118+00:00
6.1,2025-01-15 10:09:59.159900+00:00
5.1,2025-01-15 12:09:59.154917+00:00
4.7,2025-01-15 13:09:59.195011+00:00
5.0,2025-01-15 14:09:59.154696+00:00
5.5,2025-01-15 15:09:59.161188+00:00
6.0,2025-01-15 16:09:59.148224+00:00
5.7,2025-01-15 17:09:59.194660+00:00
6.1,2025-01-15 18:09:59.532848+00:00
5.7,2025-01-15 19:09:59.189101+00:00
5.5,2025-01-15 20:09:59.155570+00:00
5.2,2025-01-15 22:09:59.156494+00:00
5.6,2025-01-15 23:09:59.154243+00:00
4.6,2025-01-16 00:09:59.161072+00:00
5.1,2025-01-16 01:09:59.155492+00:00
5.2,2025-01-16 03:09:59.155508+00:00
5.5,2025-01-16 04:09:59.155428+00:00
4.5,2025-01-16 05:09:59.162355+00:00
4.0,2025-01-16 06:09:59.155877+00:00
3.6,2025-01-16 07:09:59.154666+00:00
3.1,2025-01-16 08:09:59.167864+00:00
3.6,2025-01-16 09:09:59.150193+00:00
3.9,2025-01-16 10:09:59.149036+00:00
3.6,2025-01-16 11:09:59.148454+00:00
4.1,2025-01-16 12:09:59.155182+00:00
4.2,2025-01-16 13:09:59.152647+00:00
5.1,2025-01-16 14:09:59.149089+00:00
5.6,2025-01-16 15:09:59.148128+00:00
5.5,2025-01-16 16:09:59.164279+00:00
5.1,2025-01-16 17:09:59.149733+00:00
5.5,2025-01-16 18:09:59.149519+00:00
5.0,2025-01-16 19:09:59.150380+00:00
4.9,2025-01-16 20:09:59.163788+00:00
4.6,2025-01-16 21:09:59.171148+00:00
